Date,Market,Arrival(q),Price Minimum (Rs/q),Price Maximum (Rs/q),Modal Price (Rs/q)
06/Jan/2022,ABOHAR(PB),95,1890,2550,2175
24/Jan/2022,ABOHAR(PB),108,1800,2721,2150
25/Jan/2022,ABOHAR(PB),107,2100,2684,2450
28/Jan/2022,ABOHAR(PB),135,2150,2670,2440
29/Jan/2022,ABOHAR(PB),115,2150,2690,2450
31/Jan/2022,ABOHAR(PB),240,2050,2695,2440
02/Feb/2022,ABOHAR(PB),181,2150,2745,2557
07/Feb/2022,ABOHAR(PB),315,1950,2510,2450
14/Feb/2022,ABOHAR(PB),215,2400,3100,2695
16/Feb/2022,ABOHAR(PB),151,2500,3100,2800
18/Feb/2022,ABOHAR(PB),95,2400,3100,2800
23/Feb/2022,ABOHAR(PB),131,2145,2890,2339
28/Feb/2022,ABOHAR(PB),272,2243,2570,2485
16/Mar/2022,ABOHAR(PB),225,1165,1308,1233
17/Mar/2022,ABOHAR(PB),198,1211,2018,1373
22/Mar/2022,ABOHAR(PB),175,1200,1730,1500
29/Mar/2022,ABOHAR(PB),30,1300,2000,1500
30/Mar/2022,ABOHAR(PB),245,1000,1675,1500
01/Apr/2022,ABOHAR(PB),2152,1405,1800,1600
05/Apr/2022,ABOHAR(PB),301,1000,1500,1175
02/Jun/2022,ABOHAR(PB),181,800,1124,1015
08/Jun/2022,ABOHAR(PB),191,975,1315,1070
10/Jun/2022,ABOHAR(PB),285,800,1310,1221
25/Jun/2022,ABOHAR(PB),231,987,1510,1250
13/Jul/2022,ABOHAR(PB),225,1025,1560,1350
16/Jul/2022,ABOHAR(PB),245,1205,1650,1350
25/Jul/2022,ABOHAR(PB),320,1010,1650,1450
03/Jan/2022,AGRA(UP),2200,1900,2150,2020
04/Jan/2022,AGRA(UP),2100,1900,2100,2015
05/Jan/2022,AGRA(UP),2050,1950,2100,2020
06/Jan/2022,AGRA(UP),2100,1900,2100,2010
10/Jan/2022,AGRA(UP),1950,1900,2100,2015
11/Jan/2022,AGRA(UP),1900,1900,2150,2020
14/Jan/2022,AGRA(UP),2000,1900,2100,2020
17/Jan/2022,AGRA(UP),1800,2000,2200,2100
18/Jan/2022,AGRA(UP),1700,2000,2250,2120
19/Jan/2022,AGRA(UP),1850,2000,2200,2110
24/Jan/2022,AGRA(UP),2000,1900,2150,2010
25/Jan/2022,AGRA(UP),2080,1900,2150,2000
27/Jan/2022,AGRA(UP),2100,1900,2100,2000
28/Jan/2022,AGRA(UP),2000,1900,2200,2050
29/Jan/2022,AGRA(UP),1850,1950,2200,2060
31/Jan/2022,AGRA(UP),2000,1950,2200,2040
02/Feb/2022,AGRA(UP),2080,2050,2300,2150
03/Feb/2022,AGRA(UP),2000,2050,2350,2170
05/Feb/2022,AGRA(UP),1900,2100,2350,2220
07/Feb/2022,AGRA(UP),1980,2100,2350,2220
08/Feb/2022,AGRA(UP),1880,2100,2350,2220
09/Feb/2022,AGRA(UP),1700,2100,2400,2225
14/Feb/2022,AGRA(UP),1750,2150,2400,2240
16/Feb/2022,AGRA(UP),1750,2150,2400,2250
17/Feb/2022,AGRA(UP),1600,2150,2350,2240
18/Feb/2022,AGRA(UP),1750,2150,2350,2250
19/Feb/2022,AGRA(UP),1680,2150,2350,2260
21/Feb/2022,AGRA(UP),1650,2200,2400,2270
22/Feb/2022,AGRA(UP),1500,2250,2450,2350
23/Feb/2022,AGRA(UP),1400,2250,2500,2380
04/Mar/2022,AGRA(UP),1500,2350,2600,2470
05/Mar/2022,AGRA(UP),1600,2350,2550,2450
07/Mar/2022,AGRA(UP),1550,2350,2550,2470
08/Mar/2022,AGRA(UP),1680,2300,2500,2400
09/Mar/2022,AGRA(UP),1700,2280,2500,2380
11/Mar/2022,AGRA(UP),165,2300,2450,2360
12/Mar/2022,AGRA(UP),1780,2250,2450,2340
13/Mar/2022,AGRA(UP),1750,2250,2450,2350
14/Mar/2022,AGRA(UP),1850,2200,2450,2330
15/Mar/2022,AGRA(UP),1900,2200,2400,2320
16/Mar/2022,AGRA(UP),1650,2250,2450,2350
17/Mar/2022,AGRA(UP),1700,2150,2400,2300
19/Mar/2022,AGRA(UP),1500,2200,2400,2280
21/Mar/2022,AGRA(UP),1450,2250,2450,2350
22/Mar/2022,AGRA(UP),1300,2300,2500,2400
23/Mar/2022,AGRA(UP),1200,2200,2400,2280
24/Mar/2022,AGRA(UP),1100,2150,2350,2250
25/Mar/2022,AGRA(UP),1150,2100,2300,2200
26/Mar/2022,AGRA(UP),1120,2100,2300,2210
28/Mar/2022,AGRA(UP),1200,2000,2180,2100
29/Mar/2022,AGRA(UP),1350,950,1150,1050
30/Mar/2022,AGRA(UP),1300,1850,2050,1950
31/Mar/2022,AGRA(UP),1260,1900,2050,1970
02/Apr/2022,AGRA(UP),1250,1850,2050,1950
05/Apr/2022,AGRA(UP),900,1900,2050,1970
06/Apr/2022,AGRA(UP),1100,1700,1900,1800
11/Apr/2022,AGRA(UP),1400,1600,1750,1680
16/Apr/2022,AGRA(UP),1310,1680,1850,1750
18/Apr/2022,AGRA(UP),1250,1650,1820,1740
25/Apr/2022,AGRA(UP),1100,1350,1550,1450
10/May/2022,AGRA(UP),1150,1180,1300,1230
26/May/2022,AGRA(UP),1050,1250,1400,1330
31/May/2022,AGRA(UP),1180,1180,1320,1240
02/Jun/2022,AGRA(UP),1150,1150,1350,1250
03/Jun/2022,AGRA(UP),1200,1150,1350,1225
07/Jun/2022,AGRA(UP),1350,1140,1320,1220
25/Jun/2022,AGRA(UP),1100,1200,1380,1280
28/Jun/2022,AGRA(UP),1200,1020,1350,1280
30/Jun/2022,AGRA(UP),1300,1250,1400,1320
08/Jul/2022,AGRA(UP),1250,1250,1400,1320
14/Jul/2022,AGRA(UP),1200,1250,1450,1345
16/Jul/2022,AGRA(UP),1250,1250,1450,1340
23/Jul/2022,AGRA(UP),1280,1250,1450,1340
25/Jul/2022,AGRA(UP),1150,1250,1450,1360
04/Jan/2022,AHMEDABAD(GUJ),6297,1000,2300,1750
05/Jan/2022,AHMEDABAD(GUJ),8054,1000,2300,1800
06/Jan/2022,AHMEDABAD(GUJ),6616,1000,2300,1800
08/Jan/2022,AHMEDABAD(GUJ),6039,1000,2500,1900
18/Jan/2022,AHMEDABAD(GUJ),7121,1200,2500,2000
22/Jan/2022,AHMEDABAD(GUJ),6376,1000,2400,1900
24/Jan/2022,AHMEDABAD(GUJ),8173,1000,2400,1800
28/Jan/2022,AHMEDABAD(GUJ),5657,1500,2500,2150
29/Jan/2022,AHMEDABAD(GUJ),6556,1300,2500,2100
02/Feb/2022,AHMEDABAD(GUJ),7157,1300,2400,2050
14/Feb/2022,AHMEDABAD(GUJ),9359,1300,2800,2250
16/Feb/2022,AHMEDABAD(GUJ),7297,1400,2700,2150
22/Feb/2022,AHMEDABAD(GUJ),4921,1200,2500,2000
23/Feb/2022,AHMEDABAD(GUJ),8350,1000,2500,1900
24/Feb/2022,AHMEDABAD(GUJ),6923,1000,2700,2050
15/Mar/2022,AHMEDABAD(GUJ),7972,700,1500,1300
19/Mar/2022,AHMEDABAD(GUJ),7247,600,1500,1250
21/Mar/2022,AHMEDABAD(GUJ),7730,500,1300,1100
22/Mar/2022,AHMEDABAD(GUJ),7346,700,1200,1100
26/Mar/2022,AHMEDABAD(GUJ),12773,500,1300,1100
28/Mar/2022,AHMEDABAD(GUJ),12046,500,1100,850
29/Mar/2022,AHMEDABAD(GUJ),1054,700,1400,1100
30/Mar/2022,AHMEDABAD(GUJ),5357,500,1100,900
31/Mar/2022,AHMEDABAD(GUJ),5974,600,1100,950
01/Apr/2022,AHMEDABAD(GUJ),6551,500,1100,950
04/Apr/2022,AHMEDABAD(GUJ),9915,500,1000,850
05/Apr/2022,AHMEDABAD(GUJ),9256,400,1000,800
16/Apr/2022,AHMEDABAD(GUJ),14860,500,1000,800
10/May/2022,AHMEDABAD(GUJ),8618,500,800,700
03/Jun/2022,AHMEDABAD(GUJ),5621,500,1000,850
11/Jun/2022,AHMEDABAD(GUJ),8698,500,1100,850
23/Jun/2022,AHMEDABAD(GUJ),6095,500,1000,850
28/Jun/2022,AHMEDABAD(GUJ),6306,500,1100,900
07/Jul/2022,AHMEDABAD(GUJ),5755,500,1100,900
09/Jul/2022,AHMEDABAD(GUJ),5878,500,1000,850
16/Jul/2022,AHMEDABAD(GUJ),8810,500,1000,850
22/Jul/2022,AHMEDABAD(GUJ),6305,500,1000,850
23/Jul/2022,AHMEDABAD(GUJ),7166,500,1000,800
25/Jul/2022,AHMEDABAD(GUJ),6303,500,1100,900
30/Jun/2022,AHMEDNAGAR(MS),37916,550,1800,1400
14/Jan/2022,AJMER(RAJ),1293,1200,2400,1800
28/Jan/2022,AJMER(RAJ),466,1200,2400,1800
29/Jan/2022,AJMER(RAJ),753,1500,2700,2100
31/Jan/2022,AJMER(RAJ),1123,1400,2600,2000
01/Feb/2022,AJMER(RAJ),531,1300,2700,2000
07/Feb/2022,AJMER(RAJ),30,1400,2400,1900
22/Feb/2022,AJMER(RAJ),298,1400,3000,2200
23/Feb/2022,AJMER(RAJ),229,1500,3500,2350
07/Mar/2022,AJMER(RAJ),616,1300,2700,2000
22/Mar/2022,AJMER(RAJ),817,1500,2800,2150
28/Mar/2022,AJMER(RAJ),336,1400,2800,2100
29/Mar/2022,AJMER(RAJ),432,700,1500,1100
30/Mar/2022,AJMER(RAJ),897,1600,3000,2300
01/Apr/2022,AJMER(RAJ),495,1400,3000,2200
05/Apr/2022,AJMER(RAJ),450,1400,2800,2100
10/May/2022,AJMER(RAJ),513,800,1800,1300
01/Jan/2022,ALIGARH(UP),600,2050,2150,2100
03/Jan/2022,ALIGARH(UP),650,2150,2250,2200
04/Jan/2022,ALIGARH(UP),700,2200,2300,2250
05/Jan/2022,ALIGARH(UP),800,2150,2250,2200
06/Jan/2022,ALIGARH(UP),750,2200,2300,2250
07/Jan/2022,ALIGARH(UP),800,2200,2280,2240
10/Jan/2022,ALIGARH(UP),750,2400,2500,2440
11/Jan/2022,ALIGARH(UP),800,2200,2300,2250
14/Jan/2022,ALIGARH(UP),650,2450,2550,2500
19/Jan/2022,ALIGARH(UP),750,2350,2450,2400
24/Jan/2022,ALIGARH(UP),700,2240,2350,2300
25/Jan/2022,ALIGARH(UP),750,2200,2300,2250
27/Jan/2022,ALIGARH(UP),800,2200,2300,2240
28/Jan/2022,ALIGARH(UP),850,2150,2250,2200
29/Jan/2022,ALIGARH(UP),800,2250,2350,2300
31/Jan/2022,ALIGARH(UP),600,2300,2400,2350
02/Feb/2022,ALIGARH(UP),700,2320,2420,2370
16/Feb/2022,ALIGARH(UP),550,2750,2850,2800
17/Feb/2022,ALIGARH(UP),750,2650,2750,2700
19/Feb/2022,ALIGARH(UP),850,2550,2650,2600
21/Feb/2022,ALIGARH(UP),800,2550,2650,2610
22/Feb/2022,ALIGARH(UP),750,2570,2670,2620
23/Feb/2022,ALIGARH(UP),700,2550,2650,2600
26/Feb/2022,ALIGARH(UP),700,2550,2650,2600
28/Feb/2022,ALIGARH(UP),650,2600,2700,2650
04/Mar/2022,ALIGARH(UP),850,2350,2450,2400
05/Mar/2022,ALIGARH(UP),800,2350,2450,2400
15/Mar/2022,ALIGARH(UP),800,2250,2350,2300
21/Mar/2022,ALIGARH(UP),700,2350,2450,2400
22/Mar/2022,ALIGARH(UP),750,2150,2250,2200
23/Mar/2022,ALIGARH(UP),700,2130,2230,2180
26/Mar/2022,ALIGARH(UP),800,1850,1950,1900
28/Mar/2022,ALIGARH(UP),850,1800,1900,1850
29/Mar/2022,ALIGARH(UP),900,1800,1900,1840
30/Mar/2022,ALIGARH(UP),900,1770,1870,1820
31/Mar/2022,ALIGARH(UP),850,1750,1850,1800
01/Apr/2022,ALIGARH(UP),900,1750,1850,1800
02/Apr/2022,ALIGARH(UP),800,1770,1870,1820
06/Apr/2022,ALIGARH(UP),800,1650,1750,1700
07/Apr/2022,ALIGARH(UP),750,1700,1800,1750
11/Apr/2022,ALIGARH(UP),850,1630,1730,1680
12/Apr/2022,ALIGARH(UP),800,1650,1750,1700
16/Apr/2022,ALIGARH(UP),900,1650,1750,1700
18/Apr/2022,ALIGARH(UP),450,1630,1730,1680
25/Apr/2022,ALIGARH(UP),850,1350,1450,1400
12/May/2022,ALIGARH(UP),800,1300,1400,1360
23/May/2022,ALIGARH(UP),750,1200,1300,1260
26/May/2022,ALIGARH(UP),800,1200,1300,1250
30/May/2022,ALIGARH(UP),800,1170,1270,1220
02/Jun/2022,ALIGARH(UP),750,1200,1300,1250
03/Jun/2022,ALIGARH(UP),800,1150,1250,1200
06/Jun/2022,ALIGARH(UP),850,1160,1250,1210
07/Jun/2022,ALIGARH(UP),900,1150,1250,1200
08/Jun/2022,ALIGARH(UP),850,1170,1270,1220
25/Jun/2022,ALIGARH(UP),800,1300,1400,1360
28/Jun/2022,ALIGARH(UP),800,1300,1400,1360
01/Jul/2022,ALIGARH(UP),750,1300,1400,1350
08/Jul/2022,ALIGARH(UP),8000,1280,1320,1300
16/Jul/2022,ALIGARH(UP),800,1250,1350,1300
23/Jul/2022,ALIGARH(UP),800,1300,1400,1340
25/Jul/2022,ALIGARH(UP),750,1300,1400,1350
26/Jul/2022,ALIGARH(UP),800,1300,1400,1340
28/Jul/2022,ALIGARH(UP),700,1300,1400,1360
29/Jul/2022,ALIGARH(UP),650,1300,1400,1350
01/Jan/2022,ALLAHABAD(UP),2600,1850,2200,1900
04/Jan/2022,ALLAHABAD(UP),2000,1750,1900,1800
05/Jan/2022,ALLAHABAD(UP),2800,1650,1855,1700
06/Jan/2022,ALLAHABAD(UP),1900,1650,1800,1700
08/Jan/2022,ALLAHABAD(UP),4500,1850,2050,1900
10/Jan/2022,ALLAHABAD(UP),4000,1850,2200,1900
11/Jan/2022,ALLAHABAD(UP),5500,1850,2200,1900
14/Jan/2022,ALLAHABAD(UP),5000,1750,1950,1850
17/Jan/2022,ALLAHABAD(UP),5500,5450,5600,5500
18/Jan/2022,ALLAHABAD(UP),6500,1850,2250,1900
19/Jan/2022,ALLAHABAD(UP),6500,1800,2200,1950
28/Jan/2022,ALLAHABAD(UP),6500,1850,2200,1900
29/Jan/2022,ALLAHABAD(UP),8500,1850,2050,1900
31/Jan/2022,ALLAHABAD(UP),8000,1750,1900,1800
02/Feb/2022,ALLAHABAD(UP),4500,1750,2100,1850
03/Feb/2022,ALLAHABAD(UP),5500,1800,1950,1850
07/Feb/2022,ALLAHABAD(UP),6500,1700,1800,1750
08/Feb/2022,ALLAHABAD(UP),3500,1750,1900,1800
09/Feb/2022,ALLAHABAD(UP),3000,1750,1900,1800
10/Feb/2022,ALLAHABAD(UP),3500,1750,1950,1800
14/Feb/2022,ALLAHABAD(UP),2500,1750,1900,1800
16/Feb/2022,ALLAHABAD(UP),2000,1750,1950,1800
17/Feb/2022,ALLAHABAD(UP),2500,1850,1980,1900
19/Feb/2022,ALLAHABAD(UP),2500,1850,2200,1900
21/Feb/2022,ALLAHABAD(UP),2200,1850,2200,1900
22/Feb/2022,ALLAHABAD(UP),1800,1850,2100,1950
23/Feb/2022,ALLAHABAD(UP),3000,1850,2250,1950
24/Feb/2022,ALLAHABAD(UP),2000,1850,2150,1900
26/Feb/2022,ALLAHABAD(UP),3500,2050,2200,2100
04/Mar/2022,ALLAHABAD(UP),2000,2100,2400,2200
05/Mar/2022,ALLAHABAD(UP),2500,2200,2400,2250
07/Mar/2022,ALLAHABAD(UP),1500,2100,2350,2250
08/Mar/2022,ALLAHABAD(UP),2500,2150,2400,2200
15/Mar/2022,ALLAHABAD(UP),531,200,1000,600
16/Mar/2022,ALLAHABAD(UP),2000,2100,2350,2200
21/Mar/2022,ALLAHABAD(UP),2000,2150,2400,2200
22/Mar/2022,ALLAHABAD(UP),1500,2100,2300,2200
23/Mar/2022,ALLAHABAD(UP),1000,2150,2300,2200
24/Mar/2022,ALLAHABAD(UP),1500,2100,2400,2250
25/Mar/2022,ALLAHABAD(UP),850,1850,1950,1900
26/Mar/2022,ALLAHABAD(UP),2500,1900,2200,2000
28/Mar/2022,ALLAHABAD(UP),1500,1900,2200,2050
30/Mar/2022,ALLAHABAD(UP),1100,1900,2255,2050
01/Apr/2022,ALLAHABAD(UP),1800,1900,2255,2050
02/Apr/2022,ALLAHABAD(UP),1500,1900,2200,2050
06/Apr/2022,ALLAHABAD(UP),2000,1400,1600,1450
11/Apr/2022,ALLAHABAD(UP),4500,1150,1400,1200
16/Apr/2022,ALLAHABAD(UP),550,1050,1200,1100
10/May/2022,ALLAHABAD(UP),4000,1350,1500,1400
30/May/2022,ALLAHABAD(UP),5000,1250,1450,1325
31/May/2022,ALLAHABAD(UP),5500,1200,1500,1300
02/Jun/2022,ALLAHABAD(UP),2000,1220,1450,1300
03/Jun/2022,ALLAHABAD(UP),5500,1150,1300,1200
10/Jun/2022,ALLAHABAD(UP),4500,1050,1200,1100
25/Jun/2022,ALLAHABAD(UP),1500,1050,1250,1125
28/Jun/2022,ALLAHABAD(UP),4000,1100,1250,1150
30/Jun/2022,ALLAHABAD(UP),5500,1050,1250,1120
08/Jul/2022,ALLAHABAD(UP),2500,1280,1350,1300
16/Jul/2022,ALLAHABAD(UP),4500,1350,1480,1420
18/Jul/2022,ALLAHABAD(UP),2000,1400,1550,1450
23/Jul/2022,ALLAHABAD(UP),2800,1400,1550,1450
25/Jul/2022,ALLAHABAD(UP),1550,1400,1550,1475
29/Jan/2022,ALWAR(RAJ),289,1800,2800,2400
23/Feb/2022,ALWAR(RAJ),19,0,0,0
12/Mar/2022,ALWAR(RAJ),359,1200,2200,1800
13/Mar/2022,ALWAR(RAJ),429,1200,2000,1700
14/Mar/2022,ALWAR(RAJ),596,1200,1800,1500
15/Mar/2022,ALWAR(RAJ),819,1200,1800,1500
04/Jan/2022,AMRITSAR(PB),75,1000,2100,1600
05/Jan/2022,AMRITSAR(PB),350,1000,2000,1600
24/Jan/2022,AMRITSAR(PB),1230,1000,2400,1600
28/Jan/2022,AMRITSAR(PB),1510,1000,2200,1400
01/Feb/2022,AMRITSAR(PB),740,900,2000,1500
02/Feb/2022,AMRITSAR(PB),635,1000,2100,1400
03/Feb/2022,AMRITSAR(PB),830,1000,2300,1500
22/Feb/2022,AMRITSAR(PB),9801,1000,2800,1600
23/Feb/2022,AMRITSAR(PB),785,1000,2700,1600
11/Mar/2022,AMRITSAR(PB),1390,900,1900,1400
12/Mar/2022,AMRITSAR(PB),1060,900,2000,1400
14/Mar/2022,AMRITSAR(PB),3210,800,1900,1400
15/Mar/2022,AMRITSAR(PB),1470,700,1800,1400
16/Mar/2022,AMRITSAR(PB),940,900,1800,1300
17/Mar/2022,AMRITSAR(PB),1420,800,1800,1300
24/Mar/2022,AMRITSAR(PB),1820,600,1250,1000
28/Mar/2022,AMRITSAR(PB),1810,700,1500,1100
30/Mar/2022,AMRITSAR(PB),1140,700,1500,1000
05/Apr/2022,AMRITSAR(PB),1590,600,1300,1000
06/Apr/2022,AMRITSAR(PB),440,600,1300,900
07/Apr/2022,AMRITSAR(PB),910,600,1300,900
10/May/2022,AMRITSAR(PB),1860,600,1350,900
07/Jun/2022,AMRITSAR(PB),930,500,1200,700
25/Jul/2022,AMRITSAR(PB),1280,500,1500,800
10/Jan/2022,ASANSOL (WB),223,2650,2800,2700
18/Jan/2022,ASANSOL (WB),220,2500,2760,2650
24/Jan/2022,ASANSOL (WB),225,2650,2850,2700
28/Jan/2022,ASANSOL (WB),220,2800,2900,2840
29/Jan/2022,ASANSOL (WB),223,2800,2900,2840
01/Feb/2022,ASANSOL (WB),225,2600,2800,2700
03/Feb/2022,ASANSOL (WB),220,2650,2800,2750
07/Feb/2022,ASANSOL (WB),230,2650,2800,2750
10/Feb/2022,ASANSOL (WB),217,2950,3100,3000
16/Feb/2022,ASANSOL (WB),220,3000,3200,3150
08/Mar/2022,ASANSOL (WB),227,2800,3000,2900
18/Mar/2022,ASANSOL (WB),224,2650,2850,2700
24/Mar/2022,ASANSOL (WB),220,2000,2200,2150
25/Mar/2022,ASANSOL (WB),220,1800,1900,1850
28/Mar/2022,ASANSOL (WB),223,1850,1960,1900
29/Mar/2022,ASANSOL (WB),226,1500,1780,1600
31/Mar/2022,ASANSOL (WB),226,1400,1700,1580
01/Apr/2022,ASANSOL (WB),225,1450,1600,1500
05/Apr/2022,ASANSOL (WB),225,1300,1500,1360
25/Apr/2022,ASANSOL (WB),226,1400,1550,1460
26/Apr/2022,ASANSOL (WB),226,1450,1650,1500
26/May/2022,ASANSOL (WB),210,1450,1600,1500
02/Jun/2022,ASANSOL (WB),226,1200,1350,1300
10/Jun/2022,ASANSOL (WB),210,1200,1300,1260
28/Jun/2022,ASANSOL (WB),216,1560,1800,1750
30/Jun/2022,ASANSOL (WB),210,1650,1800,1700
07/Jul/2022,ASANSOL (WB),220,1650,1800,1700
08/Jul/2022,ASANSOL (WB),210,1780,1860,1800
22/Jul/2022,ASANSOL (WB),210,1750,1900,1800
29/Jul/2022,ASANSOL (WB),215,1850,1920,1900
04/Jan/2022,AURANGABAD(MS),633,250,2100,1175
01/Feb/2022,AURANGABAD(MS),1218,500,1300,900
02/Feb/2022,AURANGABAD(MS),657,300,1700,1000
07/Feb/2022,AURANGABAD(MS),720,500,1900,1200
15/Feb/2022,AURANGABAD(MS),537,600,3000,1800
16/Feb/2022,AURANGABAD(MS),586,700,3000,1850
22/Feb/2022,AURANGABAD(MS),418,1000,2700,1850
23/Feb/2022,AURANGABAD(MS),316,1000,2600,1600
28/Feb/2022,AURANGABAD(MS),309,300,2000,1150
07/Mar/2022,AURANGABAD(MS),673,300,1400,850
09/Mar/2022,AURANGABAD(MS),837,100,1100,600
13/Mar/2022,AURANGABAD(MS),1033,300,1200,750
14/Mar/2022,AURANGABAD(MS),520,200,1200,700
16/Mar/2022,AURANGABAD(MS),730,700,1300,1000
17/Mar/2022,AURANGABAD(MS),1309,200,800,500
21/Mar/2022,AURANGABAD(MS),624,200,1300,750
22/Mar/2022,AURANGABAD(MS),763,300,1000,650
23/Mar/2022,AURANGABAD(MS),492,150,1000,575
24/Mar/2022,AURANGABAD(MS),786,100,1100,600
26/Mar/2022,AURANGABAD(MS),633,200,900,550
28/Mar/2022,AURANGABAD(MS),736,100,900,500
29/Mar/2022,AURANGABAD(MS),87,800,1200,1000
30/Mar/2022,AURANGABAD(MS),975,200,800,500
05/Apr/2022,AURANGABAD(MS),1296,200,900,550
11/Apr/2022,AURANGABAD(MS),948,300,800,550
16/Apr/2022,AURANGABAD(MS),973,300,800,550
30/Jun/2022,AURANGABAD(MS),3912,125,1175,625
13/Jul/2022,AURANGABAD(MS),2100,100,1400,750
14/Jul/2022,AURANGABAD(MS),4722,100,1200,650
16/Jul/2022,AURANGABAD(MS),1350,250,1200,725
01/Jan/2022,BALLIA(UP),1100,1650,1780,1715
03/Jan/2022,BALLIA(UP),1200,1640,1770,1700
04/Jan/2022,BALLIA(UP),900,1650,1780,1710
05/Jan/2022,BALLIA(UP),850,1640,1770,1700
06/Jan/2022,BALLIA(UP),900,1665,1795,1725
13/Jan/2022,BALLIA(UP),1000,1790,1920,1850
14/Jan/2022,BALLIA(UP),700,1760,1890,1820
17/Jan/2022,BALLIA(UP),600,1730,1860,1790
18/Jan/2022,BALLIA(UP),900,1680,1810,1740
19/Jan/2022,BALLIA(UP),1000,1700,1820,1760
24/Jan/2022,BALLIA(UP),1000,1660,1790,1720
25/Jan/2022,BALLIA(UP),1100,1670,1795,1730
27/Jan/2022,BALLIA(UP),900,1690,1820,1750
28/Jan/2022,BALLIA(UP),1000,1720,1850,1780
29/Jan/2022,BALLIA(UP),1100,1740,1870,1800
01/Feb/2022,BALLIA(UP),850,1790,1920,1850
02/Feb/2022,BALLIA(UP),900,1800,1920,1860
03/Feb/2022,BALLIA(UP),800,1840,1970,1900
05/Feb/2022,BALLIA(UP),750,2000,2120,2060
07/Feb/2022,BALLIA(UP),800,2050,2180,2110
08/Feb/2022,BALLIA(UP),780,2100,2230,2160
09/Feb/2022,BALLIA(UP),740,2090,2220,2150
14/Feb/2022,BALLIA(UP),650,2150,2270,2210
16/Feb/2022,BALLIA(UP),900,2250,2370,2310
22/Feb/2022,BALLIA(UP),550,2330,2460,2390
23/Feb/2022,BALLIA(UP),600,2320,2450,2385
24/Feb/2022,BALLIA(UP),500,2400,2530,2460
26/Feb/2022,BALLIA(UP),500,2570,2695,2630
04/Mar/2022,BALLIA(UP),300,2610,2740,2670
05/Mar/2022,BALLIA(UP),350,2615,2750,2675
07/Mar/2022,BALLIA(UP),400,2600,2730,2630
08/Mar/2022,BALLIA(UP),500,2590,2720,2650
09/Mar/2022,BALLIA(UP),600,2600,2730,2660
10/Mar/2022,BALLIA(UP),700,2590,2720,2650
11/Mar/2022,BALLIA(UP),600,2580,2710,2640
12/Mar/2022,BALLIA(UP),575,2590,2720,2650
14/Mar/2022,BALLIA(UP),650,2605,2730,2665
15/Mar/2022,BALLIA(UP),550,2615,2750,2675
16/Mar/2022,BALLIA(UP),650,2600,2730,2660
21/Mar/2022,BALLIA(UP),400,2590,2720,2650
22/Mar/2022,BALLIA(UP),750,2530,2650,2590
23/Mar/2022,BALLIA(UP),900,2520,2650,2580
24/Mar/2022,BALLIA(UP),1000,2480,2610,2540
25/Mar/2022,BALLIA(UP),950,2500,2630,2560
26/Mar/2022,BALLIA(UP),1075,2490,2620,2550
28/Mar/2022,BALLIA(UP),1100,2480,2610,2540
29/Mar/2022,BALLIA(UP),1400,2290,2420,2350
30/Mar/2022,BALLIA(UP),1600,2200,2320,2260
31/Mar/2022,BALLIA(UP),1700,2120,2250,2180
01/Apr/2022,BALLIA(UP),1400,1880,2000,1940
02/Apr/2022,BALLIA(UP),1260,1820,1950,1880
05/Apr/2022,BALLIA(UP),1400,1630,1760,1690
07/Apr/2022,BALLIA(UP),1600,1440,1570,1500
11/Apr/2022,BALLIA(UP),1250,1315,1450,1375
16/Apr/2022,BALLIA(UP),1300,1215,1450,1375
25/Apr/2022,BALLIA(UP),1200,1290,1420,1350
26/Apr/2022,BALLIA(UP),1250,1280,1410,1340
10/May/2022,BALLIA(UP),1500,1190,1320,1250
30/May/2022,BALLIA(UP),1600,1170,1295,1230
31/May/2022,BALLIA(UP),1400,1180,1310,1240
03/Jun/2022,BALLIA(UP),1400,1250,1380,1310
07/Jun/2022,BALLIA(UP),1100,1265,1395,1325
28/Jun/2022,BALLIA(UP),1000,1315,1450,1375
30/Jun/2022,BALLIA(UP),950,1330,1460,1390
01/Jul/2022,BALLIA(UP),850,1350,1450,1410
07/Jul/2022,BALLIA(UP),1000,1415,1550,1475
16/Jul/2022,BALLIA(UP),875,1460,1530,1500
23/Jul/2022,BALLIA(UP),650,1480,1610,1540
25/Jul/2022,BALLIA(UP),600,1490,1620,1550
29/Jul/2022,BALLIA(UP),850,1520,1650,1580
01/Feb/2022,BANGALORE,20066,1000,2500,1750
02/Feb/2022,BANGALORE,24729,1000,2500,1750
03/Feb/2022,BANGALORE,27034,1500,2600,2050
04/Feb/2022,BANGALORE,29423,1500,2600,2050
05/Feb/2022,BANGALORE,22883,1500,2600,2050
07/Feb/2022,BANGALORE,22583,2000,3000,2500
08/Feb/2022,BANGALORE,15888,2000,3000,2500
08/Mar/2022,BANGALORE,3174,1000,1800,1400
22/Mar/2022,BANGALORE,5690,1300,1800,1500
23/Mar/2022,BANGALORE,7253,1000,1600,1400
25/Mar/2022,BANGALORE,11453,1000,1600,1400
28/Mar/2022,BANGALORE,20332,1000,1600,1300
30/Mar/2022,BANGALORE,10750,1000,1600,1500
31/Mar/2022,BANGALORE,11600,1000,1600,1300
02/Apr/2022,BANGALORE,29423,1500,2600,2050
01/Feb/2022,BANGALORE (FRESH),2229,1000,1500,1250
